"Page_Index","Order_in_Page","Title","Year","Authors","Publication_Info","Abstract","Link","DOI","Citations","Scholar_Link"
"37","1","Targeting neurological disorders with stilbenes: bridging the preclinical-clinical gap","2024","MZA Begh, J Khan, M Zehravi… - International …, 2024","pmc.ncbi.nlm.nih.gov","… of autism, including those related to OS, impaired mitochondrial function, MMP-9, and TNF-α 
expression. This was shown in rats with autism … into its connection to autism. Research was …","https://pmc.ncbi.nlm.nih.gov/articles/PMC11528462/","","5.0","https://pmc.ncbi.nlm.nih.gov/articles/PMC11528462/"
"37","2","Mobile technologies for supporting mental health in youths: scoping review of effectiveness, limitations, and inclusivity","2023","SG Litke, A Resnikoff, A Anil, M Montgomery… - JMIR mental …, 2023","mental.jmir.org","… with autism [37]. In contrast, the Open Autism Software suite did not seem to impact social 
missteps, atypical behaviors, or frequency of supportive comments for youths with autism. …","https://mental.jmir.org/2023/1/e46949/","","28.0","https://mental.jmir.org/2023/1/e46949/"
"37","3","The developing brain: Challenges and opportunities to promote school readiness in young children at risk of neurodevelopmental disorders in low-and middle …","2022","M Hadders-Algra - Frontiers in Pediatrics, 2022","frontiersin.org","This paper discusses possibilities for early detection and early intervention in infants with or 
at increased risk of neurodevelopmental disorders in low- and middle-income countries (…","https://www.frontiersin.org/journals/pediatrics/articles/10.3389/fped.2022.989518/pdf","10.3389/fped.2022.989518/pdf","12.0","https://www.frontiersin.org/journals/pediatrics/articles/10.3389/fped.2022.989518/pdf"
"37","4","Climate change and its implications for developing brains–In utero to youth: A scoping review","2023","SA Kidd, J Gong, A Massazza, M Bezgrebelna… - The Journal of Climate …, 2023","Elsevier","The brain health and development implications of climate change are situated within a large 
and rapidly increasing body of evidence that addresses the physical and mental health …","https://www.sciencedirect.com/science/article/pii/S2667278223000585","","16.0","https://www.sciencedirect.com/science/article/pii/S2667278223000585"
"37","5","From uncertainty to solution: A narrative review on challenges of mental health professionals in India before, during and after the pandemic","2023","A Sathiyaseelan, B Patangia, LL Jacob… - Indian Journal of …, 2023","pswjournal.org","… • In Bangladesh, a TV show on autism positively shaped cultural and religious attitudes 
toward various social issues.Careful media portrayals of mental illness can encourage help-…","http://www.pswjournal.org/index.php/ijpsw/article/view/581","","1.0","http://www.pswjournal.org/index.php/ijpsw/article/view/581"
"37","6","Mental health outcomes of quarantine and isolation for infection prevention: a systematic umbrella review of the global evidence","2020","MM Hossain, A Sultana, N Purohit - Epidemiology and health, 2020","pmc.ncbi.nlm.nih.gov","OBJECTIVES Transmission of infectious diseases is often prevented by quarantine and 
isolation of the populations at risk. These approaches restrict the mobility, social interactions, …","https://pmc.ncbi.nlm.nih.gov/articles/PMC7644933/","","1065.0","https://pmc.ncbi.nlm.nih.gov/articles/PMC7644933/"
"37","7","Perceptual visual dysfunction in children-An Indian perspective","2021","NK Pehere, GN Dutton - Indian Journal of Ophthalmology, 2021","journals.lww.com","… The behavioral outcomes of PVD can mimic psychological conditions including autism 
spectrum disorder, attention deficit hyperactivity disorder, specific learning disability, and …","https://journals.lww.com/ijo/fulltext/2021/08000/Perceptual_visual_dysfunction_in_children___An.10.aspx?context=LatestArticles","","9.0","https://journals.lww.com/ijo/fulltext/2021/08000/Perceptual_visual_dysfunction_in_children___An.10.aspx?context=LatestArticles"
"37","8","Effect of chemical contaminants on brain development and mental health of preschool and school-age children: a review","2020","M Lyssikatou, A Oikonomou - Scientific Educational Journal, 2020","journal.educircle.gr","… Intelligent quotient deficits, motor and learning problems, autism spectrum and attention 
deficit hyperactivity disorders were observed in children exposed to various chemical …","https://journal.educircle.gr/images/teuxos/2020/teuxos3/teyxos_8_3_7.pdf","","1.0","https://journal.educircle.gr/images/teuxos/2020/teuxos3/teyxos_8_3_7.pdf"
"37","9","Early diagnosis of cerebral palsy in low-and middle-income countries","2022","AR King, MH Al Imam, S McIntyre, C Morgan… - Brain Sciences, 2022","mdpi.com","… However, a recent study from Bangladesh (a typical LMIC) suggested that population-based 
surveillance of children with cerebral palsy enables early diagnosis and intervention [6]. …","https://www.mdpi.com/2076-3425/12/5/539","","41.0","https://www.mdpi.com/2076-3425/12/5/539"
"37","10","Educational technology for learners with disabilities in primary school settings in low-and middle-income countries: a systematic literature review","2024","P Lynch, N Singal, GA Francis - Educational Review, 2024","Taylor & Francis","… across Bangladesh over the past 50 years, remains too expensive for many schools. This 
innovation sensibly responds to the increasing use of low-cost Android mobiles in Bangladesh …","https://www.tandfonline.com/doi/abs/10.1080/00131911.2022.2035685","10.1080/00131911.2022.2035685","91.0","https://www.tandfonline.com/doi/abs/10.1080/00131911.2022.2035685"
"38","1","Environmental pollution and extreme weather conditions: insights into the effect on mental health","2024.0","M Tota, J Karska, S Kowalski, N Piątek… - Frontiers in …, 2024","frontiersin.org","… Research highlights air pollution as a significant factor in the development of autism, 
emphasizing that pollutants may pose greater risks during certain stages of pregnancy and early …","https://www.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2024.1389051/full","10.3389/fpsyt.2024.1389051/full","19.0","https://www.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2024.1389051/full"
"38","2","Increased cannabis use in pregnant women during COVID-19 pandemic","2022.0","A Agolli, O Agolli, S Chowdhury, V Shet… - …, 2022","pmc.ncbi.nlm.nih.gov","… the incidence of autism spectrum disorder in the offspring. The incidence of autism spectrum 
disorder … Autism is a devastating condition, and it is critical to educate women regarding the …","https://pmc.ncbi.nlm.nih.gov/articles/PMC9748245/","","5.0","https://pmc.ncbi.nlm.nih.gov/articles/PMC9748245/"
"38","3","Problems with the concept of gut microbiota dysbiosis","2020.0","H Brüssow - Microbial biotechnology, 2020","Wiley Online Library","… (eg major depression, Parkinson disease, autism), which might also represent gradients of 
… coli diarrhoea with coliphages (phage therapy) in Bangladesh, we realized that the faecal …","https://enviromicro-journals.onlinelibrary.wiley.com/doi/abs/10.1111/1751-7915.13479","10.1111/1751-7915.13479","297.0","https://enviromicro-journals.onlinelibrary.wiley.com/doi/abs/10.1111/1751-7915.13479"
"38","4","HOTSPOTS AND TRENDS IN RESEARCH ON TEACHER ACCEPTANCE ATTITUDES (2004-2023): A VISUAL ANALYSIS USING CITESPACE","","M Xu, B Chen","educationsustability.com","… Elvis, Opoku Maxwell Peprah, and Chris Forlin each have six publications, covering topics 
such as teacher acceptance attitudes toward children with Down syndrome and autism, the …","https://educationsustability.com/paper/1ess2024/1ess2024-38-44.pdf","","","https://educationsustability.com/paper/1ess2024/1ess2024-38-44.pdf"
"38","5","Effects of prenatal iron deficiency on neurological development and related disorders in offspring","2025.0","Z Zhao, Y Shi, M Sun, B Wang - Frontiers in Nutrition, 2025","frontiersin.org","… In rats, prenatal ID is associated with autism-like and schizophrenia-like behaviors in … level 
during pregnancy are related to an increased risk of autism in offspring (152, 153). In addition, …","https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2025.1637398/abstract","10.3389/fnut.2025.1637398/abstract","1.0","https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2025.1637398/abstract"
"38","6","Gut microbes in central nervous system development and related disorders","2024.0","Y Gan, Y Chen, H Zhong, Z Liu, J Geng… - Frontiers in …, 2024","frontiersin.org","… Furthermore, the review explores the implications of gut microbiota in neurodevelopmental 
disorders, such as autism spectrum disorder, Rett syndrome, and Angelman syndrome, …","https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2023.1288256/full","10.3389/fimmu.2023.1288256/full","20.0","https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2023.1288256/full"
"38","7","A scoping review of augmentative and alternative communication (AAC) interventions in low-and middle-income countries (LMICs)","2022.0","N Muttiah, J Gormley, KDR Drager - Augmentative and Alternative …, 2022","Taylor & Francis","Currently, a small number of studies discuss augmentative and alternative (AAC) interventions 
in low- and middle-income countries (LMICs). The primary purpose of this scoping review …","https://www.tandfonline.com/doi/abs/10.1080/07434618.2022.2046854","10.1080/07434618.2022.2046854","20.0","https://www.tandfonline.com/doi/abs/10.1080/07434618.2022.2046854"
"38","8","Epigenetic Biomarkers Driven by Environmental Toxins Associated with Alzheimer's Disease, Parkinson's Disease, and Amyotrophic Lateral Sclerosis in the …","2025.0","ME Newell, A Aravindan, A Babbrah, RU Halden - Toxics, 2025","mdpi.com","… papers for other disorders such as depression, autism, or colorectal cancer were excluded. 
… and neonatal cord blood in Argentina and Bangladesh [35], and organophosphate presence …","https://www.mdpi.com/2305-6304/13/2/114","","3.0","https://www.mdpi.com/2305-6304/13/2/114"
"38","9","Breastfeeding insufficiencies: common and preventable harm to neonates","2021.0","VK Wilde - Cureus, 2021","cureus.com","… Early insufficient nutrition/hydration has possible long-term effects including neurodevelopmental 
consequences such as attention deficit hyperactivity disorder, autism, cerebral palsy, …","https://www.cureus.com/articles/68847-breastfeeding-insufficiencies-common-and-preventable-harm-to-neonates.pdf","","30.0","https://www.cureus.com/articles/68847-breastfeeding-insufficiencies-common-and-preventable-harm-to-neonates.pdf"
"38","10","Micronutrient gaps during the complementary feeding period in South Asia: A Comprehensive Nutrient Gap Assessment","2021.0","T Beal, JM White, JE Arsenault, H Okronipa… - Nutrition …, 2021","academic.oup.com","… in Bangladesh, and a low burden gap only in the Maldives. The iron gap burden in Bangladesh 
… in groundwater in many areas in Bangladesh. Other important micronutrient gaps across …","https://academic.oup.com/nutritionreviews/article-abstract/79/Supplement_1/26/6164904","","60.0","https://academic.oup.com/nutritionreviews/article-abstract/79/Supplement_1/26/6164904"
"39","1","N-acetylcysteine: Impact on Psychiatric Disorders","2025","SBA Sonia, MNA Siddiki, S Sultana… - Advances in Human …, 2025","journals.lww.com","… by the VPA-exposed rat model of autism by restoring the balance of GSH and reinstating the 
… and aggressiveness in people with serious autism, according to the few available data. This …","https://journals.lww.com/adhb/_layouts/15/oaks.journals/downloadpdf.aspx?an=01805285-990000000-00098","","","https://journals.lww.com/adhb/_layouts/15/oaks.journals/downloadpdf.aspx?an=01805285-990000000-00098"
"39","2","Medicine Over Mind: A comprehensive literature review on the association of antibiotic use with psychiatric disorders","2025","R Saha, N Sultana, NC Mohanto - Bioresearch Communications, 2025","banglajol.info","Background: Psychiatric disorders, especially depression and anxiety, are exponentially 
increasing in post-industrial society. Antibiotic exposure may partly be attributable to the …","https://banglajol.info/index.php/BRC/article/view/82650","","","https://banglajol.info/index.php/BRC/article/view/82650"
"39","3","The Importance of Prebiotics and Quality Nutrition Such as Iron and Vitamin C to Ensure the Psychomotor and Cognitive Behaviors in Toddlerhood","2023","S Mahmud, S Sharmin, MAI Khan, R Jahan… - American Journal of …, 2023","academia.edu","… present in children with developmental delays, including those who also have concomitant 
neurobehavioral disorders including attention deficit hyperactivity disorder and autism …","https://www.academia.edu/download/107743166/10.11648.j.ajp.20230903.15.pdf","","","https://www.academia.edu/download/107743166/10.11648.j.ajp.20230903.15.pdf"
"39","4","Pregnancy, thyroid, and the potential use of selenium","2020","A Hubalewska-Dydejczyk, L Duntas… - Hormones, 2020","Springer","… In another prospective cohort study performed in Bangladesh, the impact of Se status in 
pregnancy on child development at 1.5 years of age was evaluated [16]. In 750 mothers, Se …","https://link.springer.com/article/10.1007/s42000-019-00144-2","10.1007/s42000-019-00144-2","54.0","https://link.springer.com/article/10.1007/s42000-019-00144-2"
"39","5","Exploring the experiences of ableism among Asian children and youth with disabilities and their families: a systematic review of qualitative studies","2024","Y Li, S Ragunathan, K Fuentes, S Hsu… - Disability and …, 2024","Taylor & Francis","… For example, parents in Vietnam described there were few autism services available for … 
Moreover, some rehabilitation services for children with disabilities in Bangladesh ended …","https://www.tandfonline.com/doi/abs/10.1080/09638288.2023.2258792","10.1080/09638288.2023.2258792","13.0","https://www.tandfonline.com/doi/abs/10.1080/09638288.2023.2258792"
"39","6","Special Care Dentistry: A Challenge to the Profession","2024","S Uppal, A Sultan, G Kumar - Online Turkish Journal of Health …, 2024","dergipark.org.tr","… In India, the combined prevalence of autism varies from 14/10,000 to 12/10,000 in the rural 
… Another systematic review of the South Asian region (Bangladesh, India, Sri Lanka) reported …","https://dergipark.org.tr/en/pub/otjhs/issue/88613/1532374","","","https://dergipark.org.tr/en/pub/otjhs/issue/88613/1532374"
"39","7","Educational and training interventions aimed at healthcare Workers in the Detection and Management of people with mental health conditions in south and South-East …","2021","KN Koly, C Baskin, I Khanam, M Rao… - Frontiers in …, 2021","frontiersin.org","Background: To bridge significant mental health treatment gaps, it is essential that the healthcare 
workforce is able to detect and manage mental health conditions. We aim to synthesise …","https://www.frontiersin.org/articles/10.3389/fpsyt.2021.741328/full","10.3389/fpsyt.2021.741328/full","41.0","https://www.frontiersin.org/articles/10.3389/fpsyt.2021.741328/full"
"39","8","Prospects of nutritional interventions in the care of COVID-19 patients","2021","S Alam, FR Bhuiyan, TH Emon, M Hasan - Heliyon, 2021","cell.com","The novel coronavirus disease 2019 (COVID-19) has unfolded an unprecedented worldwide 
public health emergency with disastrous economic consequences. Around 96 million …","https://www.cell.com/heliyon/fulltext/S2405-8440(21)00390-X?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS240584402100390X%3Fshowall%3Dtrue&fbclid=IwAR0ar7sKnBYAQtCgtrIYhAb9mOetaQkX6taNYLs1t5cghVqSLypN5LKKs0Y","","40.0","https://www.cell.com/heliyon/fulltext/S2405-8440(21)00390-X?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS240584402100390X%3Fshowall%3Dtrue&fbclid=IwAR0ar7sKnBYAQtCgtrIYhAb9mOetaQkX6taNYLs1t5cghVqSLypN5LKKs0Y"
"39","9","A systematic review of challenges faced by students with disabilities in higher education","2025","M Gull, N Kaur, SE Basha - Annals of Neurosciences, 2025","journals.sagepub.com","Background Students with disabilities often encounter multiple barriers in accessing and 
succeeding in higher education. These challenges include physical inaccessibility, lack of …","https://journals.sagepub.com/doi/abs/10.1177/09727531251344705","10.1177/09727531251344705","1.0","https://journals.sagepub.com/doi/abs/10.1177/09727531251344705"
"39","10","(Imperfectly) inclusive ways of knowing: Principles and practices for researching inclusively in the field of international education and development–An exploratory …","2025","A Buckler, M Ebubedike, JJ Agbaire - International Journal of Educational …, 2025","Elsevier","This paper extends an empirical and ethical concern around the often under conceptualised 
term ‘inclusion’ in international education, to consider how research processes that …","https://www.sciencedirect.com/science/article/pii/S0738059325001907","","","https://www.sciencedirect.com/science/article/pii/S0738059325001907"
"40","1","Childhood Vaccination and Vaccine Hesitancy: A Comparison Between Türkiye and the World","2024","AK Tan, SS Yalçın - Turkish Journal of Pediatric Disease, 2024","dergipark.org.tr","… and autism (23). Another claim regarding the relationship between vaccines and autism is 
… Scientific research has not found any relationship between thiomersal and autism (24). The …","https://dergipark.org.tr/en/pub/tchd/issue/88079/1547693","","4.0","https://dergipark.org.tr/en/pub/tchd/issue/88079/1547693"
"40","2","COVID-19 in the Field of Education: State of the Art","2021","A Corell-Almuzara, J López-Belmonte, JA Marín-Marín… - Sustainability, 2021","mdpi.com","… are focused on “autism-spectrum-disorder”, “adoption”, “internet”, and “intervention”. 
Specifically, research from this current year focuses on children with autism, on the pedagogical …","https://www.mdpi.com/2071-1050/13/10/5452","","89.0","https://www.mdpi.com/2071-1050/13/10/5452"
"40","3","Advances in Functional MRI: Applications in Neurological and Psychiatric Disorders","2024","AM Aleid, M Al Dakkan, KA Alharthi… - … Crisis and Risk …, 2024","search.proquest.com","… brain activity and connectivity in disorders such as autism spectrum disorder (ASD), attention 
… Autism spectrum disorder in a rural community in Bangladesh: A mid-childhood assessment…","https://search.proquest.com/openview/13572dd9d7621a6e429f326f923ec200/1?pq-origsite=gscholar&cbl=6480378","","1.0","https://search.proquest.com/openview/13572dd9d7621a6e429f326f923ec200/1?pq-origsite=gscholar&cbl=6480378"
"40","4","Environmental exposure disparities and neurodevelopmental risk: a review","2023","AS Dickerson, S Frndak, M DeSantiago… - Current environmental …, 2023","Springer","… With a prevalence of 10–15% in US children, NDD includes autism spectrum disorder (ASD), … 
Prenatal socioenvironmental exposures and autism spectrum disorder: a web of confusion. …","https://link.springer.com/article/10.1007/s40572-023-00396-6","10.1007/s40572-023-00396-6","18.0","https://link.springer.com/article/10.1007/s40572-023-00396-6"
"40","5","Epidemiology of mental health problems in COVID-19: a review","2020","MM Hossain, S Tasnim, A Sultana, F Faizah… - …, 2020","pmc.ncbi.nlm.nih.gov","… These cases from India, Pakistan, and Bangladesh have shown how a perceived 
susceptibility and fear of getting infected has resulted in suicidal attempts among individuals, …","https://pmc.ncbi.nlm.nih.gov/articles/PMC7549174/","","1368.0","https://pmc.ncbi.nlm.nih.gov/articles/PMC7549174/"
"40","6","Data harnessing to nurture the human mind for a tailored approach to the child","2023","SC Misra, K Mukhopadhyay - Pediatric Research, 2023","nature.com","… Though much work has been done in children with autism and attention-… Bangladesh Multiple 
Indicator Cluster Survey predict measures for reducing childhood morbidity in Bangladesh. …","https://www.nature.com/articles/s41390-022-02320-4","","5.0","https://www.nature.com/articles/s41390-022-02320-4"
"40","7","RNA Secondary Structures in Neurodegeneration","2022","NK Jha, AM Louka, C Tsagkaris, P Christoforou… - Autism Spectrum …, 2022","Springer","RNA is hierarchically organized, and its 3D structure can be described at different levels. 
Instead of the long helices formed by two perfectly complementary strands of DNA, an RNA …","https://link.springer.com/chapter/10.1007/978-981-16-4558-7_10","10.1007/978-981-16-4558-7_10","","https://link.springer.com/chapter/10.1007/978-981-16-4558-7_10"
"40","8","Developmental toxicity of arsenic: a drift from the classical dose–response relationship","2020","G Bjørklund, T Tippairote, MS Rahaman, J Aaseth - Archives of Toxicology, 2020","Springer","… The spectrum of early-life neurotoxicant-exposure consequences appears to range from 
autism spectrum disorder, attention-deficit hyperactive disorder (ADHD), dyslexia, intellectual …","https://link.springer.com/article/10.1007/s00204-019-02628-x","10.1007/s00204-019-02628-x","39.0","https://link.springer.com/article/10.1007/s00204-019-02628-x"
"40","9","Impact of the COVID-19 pandemic on mental health of children and adolescents: updates from the last 2 years","2022","R Bhatia - Current Opinion in Psychiatry, 2022","journals.lww.com","… (N = 384) parents in Bangladesh having at least one child … with autism (n = 44) and parents 
of children with autism (n = … wellbeing of those with autism. Study participants reported …","https://journals.lww.com/co-psychiatry/fulltext/2022/11000/editorial__impact_of_the_covid_19_pandemic_on.7.aspx","","2.0","https://journals.lww.com/co-psychiatry/fulltext/2022/11000/editorial__impact_of_the_covid_19_pandemic_on.7.aspx"
"41","10","Perspectives on the molecular mediators of oxidative stress and antioxidant strategies in the context of neuroprotection and neurolongevity: an extensive review","2022","S Shohag, S Akhter, S Islam, T Sarker… - Oxidative Medicine …, 2022","Wiley Online Library","Molecules with at least one unpaired electron in their outermost shell are known as free 
radicals. Free radical molecules are produced either within our bodies or by external sources …","https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/7743705","10.1155/2022/7743705","42.0","https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/7743705"
"42","1","Application of machine learning techniques in chronic disease literature: from citation mapping to research front","2022.0","MR Hoque, JR Mumu, P Wanke… - International Journal of …, 2022","inderscienceonline.com","This study aims to conduct a hybrid review on applying machine learning techniques in chronic 
disease literature using both bibliometric and systematic review techniques. The dataset …","https://www.inderscienceonline.com/doi/abs/10.1504/IJISE.2022.126041","10.1504/IJISE.2022.126041","4.0","https://www.inderscienceonline.com/doi/abs/10.1504/IJISE.2022.126041"
"42","2","The alteration of microglial calcium homeostasis in central nervous system disorders: A comprehensive review","2024.0","AR Hasan, F Tasnim, M Aktaruzzaman, MT Islam… - Neuroglia, 2024","mdpi.com","… Dysregulated calcium signaling impairs synaptic pruning, which has been linked to 
neurodevelopmental disorders like autism and schizophrenia. Additionally, microglia express …","https://www.mdpi.com/2571-6980/5/4/27","","13.0","https://www.mdpi.com/2571-6980/5/4/27"
"42","3","Effectiveness of interventions to prevent drowning among children under age 20 years: a global scoping review","2024.0","L Ashraf, N Zia, J Vincenten, JM Mackay… - Frontiers in Public …, 2024","frontiersin.org","… conditions, such as epilepsy and autism spectrum disorder in children and adolescents, … 
such interventions among rural populations in Bangladesh such as cultural hindrances in …","https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2024.1467478/full","10.3389/fpubh.2024.1467478/full","2.0","https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2024.1467478/full"
"42","4","A comprehensive review of probiotics and human health-current prospective and applications","2025.0","B Sarita, D Samadhan, MZ Hassan… - Frontiers in …, 2025","frontiersin.org","… Although research indicates the beneficial effects of pre-, pro-, and synbiotics on many 
mental disorders such as schizophrenia and autism spectrum disorder, the evidence is …","https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2024.1487641/full?utm_source=F-AAE&utm_source=sfmc&utm_medium=EMLF&utm_medium=email&utm_campaign=MRK_2504783_a0P58000000G0Y5EAK_Microb_20250217_arts_A&utm_campaign=Article%20Alerts%2","10.3389/fmicb.2024.1487641/full","88.0","https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2024.1487641/full?utm_source=F-AAE&utm_source=sfmc&utm_medium=EMLF&utm_medium=email&utm_campaign=MRK_2504783_a0P58000000G0Y5EAK_Microb_20250217_arts_A&utm_campaign=Article%20Alerts%2"
"42","5","MEDICINE OVER MIND: A COMPREHENSIVE LITERATURE REVIEW ON ANTIBIOTIC USE AND PSYCHIATRIC DISORDERS","","R Saha, N Sultana, NC Mohanto","banglajol.info","Background: Psychiatric disorders, especially depression and anxiety, are exponentially 
increasing in post-industrial society. Antibiotic exposure may partly be attributable to the …","https://banglajol.info/index.php/BRC/article/download/82650/53782/227338","","","https://banglajol.info/index.php/BRC/article/download/82650/53782/227338"
"42","6","Efectividad de la terapia cognitiva conductual en niños con autismo: Una revisión narrativa","2025.0","CE Lavado Trujillo, K Huayhuas Sanchez","2025 - repositorio.upeu.edu.pe","… Objective: This study aimed to identify the available evidence on the effectiveness of CBT in 
children with autism. Methodology: This is a narrative review that includes studies from 2019 …","https://repositorio.upeu.edu.pe/items/45a194eb-3ea2-4b4c-9487-91749c05cf59","","","https://repositorio.upeu.edu.pe/items/45a194eb-3ea2-4b4c-9487-91749c05cf59"
"42","7","Community-based rehabilitation for people with psychosocial disabilities in low-and middle-income countries: a systematic review of the grey literature","2024.0","AM Butura, GK Ryan, T Shakespeare… - International journal of …, 2024","Springer","Background Community based rehabilitation (CBR) aims to promote the inclusion and 
participation of people with disabilities, particularly in low- and middle-income countries (LMICs). …","https://link.springer.com/article/10.1186/s13033-024-00630-0","10.1186/s13033-024-00630-0","16.0","https://link.springer.com/article/10.1186/s13033-024-00630-0"
"42","8","Evidence-based recommendations for an optimal prenatal supplement for women in the US, part two: minerals","2021.0","JB Adams, JC Sorenson, EL Pollard, JK Kirby… - Nutrients, 2021","mdpi.com","… iodine in children with autism [41], and another study found 25% of children with autism 
had … link between iodine deficiency and the risk of autism, consistent with studies that iodine …","https://www.mdpi.com/2072-6643/13/6/1849","","55.0","https://www.mdpi.com/2072-6643/13/6/1849"
"42","9","Childhood gratification syndrome: Demystifying the clinical conundrum with a narrative literature review of the past 5 decades","2024.0","T Biswas, S Nath, BR Mishra - Indian Journal of Psychiatry, 2024","journals.lww.com","… CGS may be confused with other childhood conditions involving repetitive behaviors, like 
intellectual disability (ID), autism spectrum disorder (ASD), and compulsive sexual behaviors (…","https://journals.lww.com/indianjpsychiatry/fulltext/2024/66060/childhood_gratification_syndrome__demystifying_the.4.aspx","","3.0","https://journals.lww.com/indianjpsychiatry/fulltext/2024/66060/childhood_gratification_syndrome__demystifying_the.4.aspx"
"42","10","Sistemas Inteligentes para Desenvolvimento de Competências e Diagnóstico de pessoas com o Transtorno do Espectro do Autismo: Uma Revisão Sistemática da …","2022.0","NA Valentim, VP Asnis, NC Elias… - Revista Brasileira de …, 2022","journals-sol.sbc.org.br","… Observa-se na Figura 5 a incidência dos termos autism e … e bem próximo ao termo autism, 
demonstrando forte correlação … considerável bem próximo ao termo autism e learning, o que …","https://journals-sol.sbc.org.br/index.php/rbie/article/view/2535","","","https://journals-sol.sbc.org.br/index.php/rbie/article/view/2535"
"43","1","Alice in Wonderland syndrome (AIWS): a research overview","2020.0","MM Hossain - AIMS neuroscience, 2020","pmc.ncbi.nlm.nih.gov","Background Alice in Wonderland syndrome (AIWS) is a rare neuropsychiatric condition 
characterized by distorted visual perceptions, body schema, and experience of time. A global …","https://pmc.ncbi.nlm.nih.gov/articles/PMC7701374/","","17.0","https://pmc.ncbi.nlm.nih.gov/articles/PMC7701374/"
"43","2","Current trends and challenges in the assessment of suicidal behavior: a psychometric approach","2023.0","S El Hayek, A Mubashir, SMY Arafat - Frontiers in psychiatry, 2023","frontiersin.org","… of suicide attempts, particularly thwarted belongingness, perceived burdensomeness, and 
acquired capability for suicide among medical college and university students in Bangladesh. …","https://www.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2023.1243062/full","10.3389/fpsyt.2023.1243062/full","2.0","https://www.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2023.1243062/full"
"43","3","Association between exposure to heavy metals and dyslexic risk among children: A narrative review","2024.0","A Shiani, A Kiani, T Massahi, AK Omer… - Journal of Health …, 2024","brieflands.com","Context: Developmental dyslexia (DD) is a learning disorder characterized by difficulties in 
reading due to challenges in sound identification and letter-word association. This study …","https://brieflands.com/articles/jhrt-148966","","2.0","https://brieflands.com/articles/jhrt-148966"
"43","4","Review of employment and disability: bibliographic analysis","2022.0","C Marín-Palacios, O Carrero Márquez… - Journal of Enterprising …, 2022","emerald.com","… paid to those on the autism spectrum. It is about understanding autism as a reality that needs 
to … Nevertheless, this literature review shows that not only do people on the autism spectrum …","https://www.emerald.com/insight/content/doi/10.1108/jec-05-2021-0074/full/html","10.1108/jec-05-2021-0074/full/html","17.0","https://www.emerald.com/insight/content/doi/10.1108/jec-05-2021-0074/full/html"
"43","5","Epigenetic variations due to nutritional status in early‐life and its later impact on aging and disease","2020.0","JC Gomez‐Verjan, OS Barrera‐Vázquez… - Clinical …, 2020","Wiley Online Library","… tube defect (NTDs), autism, Down's syndrome, Rett syndrome, … have a higher risk of developing 
autism spectrum disorders. … However, the Bangladesh famine study did not observe the …","https://onlinelibrary.wiley.com/doi/abs/10.1111/cge.13748","10.1111/cge.13748","31.0","https://onlinelibrary.wiley.com/doi/abs/10.1111/cge.13748"
"43","6","Systematic review of studies on exposure to arsenic in drinking water and cognitive and neurobehavioral effects","2024.0","P Boffetta, L Sambati, M Sassano - Critical Reviews in Toxicology, 2024","Taylor & Francis","… who were enrolled in a prospective birth cohort established to study the effects of prenatal 
and early childhood As exposure in the Sirajdikhan and Pabna districts of Bangladesh. Water …","https://www.tandfonline.com/doi/abs/10.1080/10408444.2023.2297751","10.1080/10408444.2023.2297751","4.0","https://www.tandfonline.com/doi/abs/10.1080/10408444.2023.2297751"
"43","7","Potential application of living microorganisms in the detoxification of heavy metals","2022.0","R Chen, H Tu, T Chen - Foods, 2022","mdpi.com","… If absorbed into the placenta, MeHg will impair embryonic development that leads to disorders 
such as autism. Apart from dietary ingestion, the inhalation of Hg vapors is also extremely …","https://www.mdpi.com/2304-8158/11/13/1905","","31.0","https://www.mdpi.com/2304-8158/11/13/1905"
"43","8","Healthcare-based interventions to improve parenting outcomes in LMICs: a systematic review and Meta-analysis","2022.0","R Shah, A Camarena, C Park, A Martin, M Clark… - Maternal and Child …, 2022","Springer","Objectives Although a number of early childhood development (ECD) interventions in healthcare 
settings in low- and middle-income countries (LMICs) have been developed to improve …","https://link.springer.com/article/10.1007/s10995-022-03445-y","10.1007/s10995-022-03445-y","12.0","https://link.springer.com/article/10.1007/s10995-022-03445-y"
